antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.037434988855232325,0.05412356403954964,0.009544493341715723,0.2549618320610687,4.710736193846377,1.0,0.007518378325089729,1.2695677572829815,0.8183540293833422,0.11637630662020908,0.2123303429348954,0.21565409448882367
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.05412356403954964,0.037434988855232325,0.009544493341715723,0.17634635691657866,4.710736193846377,1.0,0.007518378325089729,1.1686526481462756,0.8327926624093203,0.11637630662020908,0.14431375174975516,0.21565409448882367
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'SET/5 RED SPOTTY LID GLASS BOWLS'}),0.057038349431331084,0.04006401097330971,0.010173172543864663,0.17835671342685372,4.451793744407503,1.0,0.007887987486348341,1.1683123378641915,0.8222725108978346,0.11702827087442472,0.14406450433613122,0.21613984030829134
frozenset({'SET/5 RED SPOTTY LID GLASS BOWLS'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.04006401097330971,0.057038349431331084,0.010173172543864663,0.25392296718972895,4.451793744407502,1.0,0.007887987486348341,1.2638931492325753,0.8077324456598816,0.11702827087442472,0.2087938758057269,0.21613984030829134
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.054066411384808825,0.1668857518431731,0.03943533177116077,0.7293868921775899,4.370576182339483,1.0,0.030412418057744656,3.0786174951420247,0.8152762782405547,0.2172544080604534,0.6751788744207512,0.48284413102030177
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.1668857518431731,0.054066411384808825,0.03943533177116077,0.2363013698630137,4.370576182339483,1.0,0.030412418057744656,1.2386215599804296,0.9256800220319283,0.2172544080604534,0.19265090136506258,0.48284413102030177
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04395039149568498,0.052523289706806885,0.010058867234383036,0.22886866059817942,4.357470026644554,1.0,0.0077504480891275925,1.2286839632638542,0.8059299731533413,0.1164021164021164,0.18612106131537853,0.2101905870999602
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG CARS BLUE'}),0.052523289706806885,0.04395039149568498,0.010058867234383036,0.19151251360174099,4.357470026644553,1.0,0.0077504480891275925,1.182516272160788,0.8132221372245801,0.1164021164021164,0.15434567494558,0.2101905870999602
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.052523289706806885,0.03846373664056695,0.008801508830085158,0.1675734494015234,4.356660689715387,1.0,0.006781266847306337,1.155100426179502,0.8131771413530371,0.1070931849791377,0.13427440823695047,0.19819980048085087
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03846373664056695,0.052523289706806885,0.008801508830085158,0.22882615156017833,4.356660689715386,1.0,0.006781266847306337,1.2286162351200751,0.801286890712711,0.1070931849791377,0.1860761957925226,0.19819980048085087
frozenset({'SET/5 RED SPOTTY LID GLASS BOWLS'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04006401097330971,0.05412356403954964,0.009315882722752472,0.23252496433666192,4.29618722386333,1.0,0.0071474756591573246,1.232452382171516,0.7992569075020783,0.10976430976430976,0.18860962543798027,0.20232372820845768
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'SET/5 RED SPOTTY LID GLASS BOWLS'}),0.05412356403954964,0.04006401097330971,0.009315882722752472,0.17212249208025343,4.29618722386333,1.0,0.0071474756591573246,1.1595145173574946,0.8111371008099643,0.10976430976430976,0.13757009073161433,0.20232372820845768
frozenset({'RED RETROSPOT CAKE STAND'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.030062296393667486,0.08652911927759044,0.01097330971023604,0.3650190114068441,4.218452868286362,1.0,0.00837204567983011,1.4385798899999624,0.7865930607114098,0.1038961038961039,0.30487002706535393,0.24591769592799273
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'RED RETROSPOT CAKE STAND'}),0.08652911927759044,0.030062296393667486,0.01097330971023604,0.12681638044914137,4.218452868286362,1.0,0.00837204567983011,1.1108061144175396,0.8352168449811259,0.1038961038961039,0.09975288484583268,0.24591769592799273
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.050294336171915185,0.04977996227924787,0.0103446305080871,0.2056818181818182,4.131819486483666,1.0,0.00784098035058935,1.1962712921234075,0.7981166195705189,0.11528662420382164,0.16406921524884355,0.2067444682183488
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04977996227924787,0.050294336171915185,0.0103446305080871,0.20780711825487944,4.131819486483665,1.0,0.00784098035058935,1.198831352455452,0.7976845824253165,0.11528662420382164,0.16585431474427548,0.2067444682183488
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.052523289706806885,0.05332342687317826,0.010801851746013603,0.20565832426550598,3.856809967495775,1.0,0.008001129948193929,1.1917750283610262,0.7817800220985164,0.1136500300661455,0.16091546122153816,0.2041153357661935
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05332342687317826,0.052523289706806885,0.010801851746013603,0.20257234726688103,3.8568099674957748,1.0,0.008001129948193929,1.1881663584725124,0.7824407876327703,0.1136500300661455,0.1583670141228506,0.2041153357661935
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04726524547065211,0.052523289706806885,0.009544493341715723,0.20193470374848851,3.8446697622277513,1.0,0.0070619671607973205,1.1872170294128346,0.7766061159025681,0.1057631412286257,0.15769402289101841,0.19182698190688843
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.052523289706806885,0.04726524547065211,0.009544493341715723,0.18171926006528835,3.8446697622277513,1.0,0.0070619671607973205,1.1643128183676472,0.780915909765702,0.1057631412286257,0.14112428874399222,0.19182698190688843
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.052523289706806885,0.05412356403954964,0.010801851746013603,0.20565832426550598,3.7997927134884457,1.0,0.007959104111999422,1.1907677323940464,0.777673732191768,0.11270125223613596,0.16020566161169536,0.20261796889093672
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05412356403954964,0.052523289706806885,0.010801851746013603,0.19957761351636746,3.7997927134884453,1.0,0.007959104111999422,1.183720903229095,0.7789894339743282,0.11270125223613596,0.15520626756519973,0.20261796889093672
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.04795107732754186,0.04977996227924787,0.008972966794307596,0.18712753277711563,3.759093502871633,1.0,0.006585963973693264,1.1689657062283152,0.7709461149096895,0.10109465550547328,0.14454291116331003,0.18369005800738675
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04977996227924787,0.04795107732754186,0.008972966794307596,0.18025258323765786,3.7590935028716324,1.0,0.006585963973693264,1.1613930135122001,0.7724299520128477,0.10109465550547328,0.13896502874950772,0.18369005800738675
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),0.05841001314511059,0.03989255300908727,0.008744356175344345,0.14970645792563603,3.752741968946782,1.0,0.006414231629691536,1.129148228797138,0.7790314102373372,0.09763880025526485,0.1143766827980745,0.18445208283101286
frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.03989255300908727,0.05841001314511059,0.008744356175344345,0.2191977077363897,3.7527419689467814,1.0,0.006414231629691536,1.2059262583939685,0.7640063386904059,0.09763880025526485,0.17076189937867137,0.18445208283101286
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04977996227924787,0.05652397553866377,0.010458935817568725,0.21010332950631455,3.717065678839217,1.0,0.007645174447380913,1.1944296763166045,0.7692645464770104,0.10912343470483005,0.1627803462788942,0.19756935939420883
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.05652397553866377,0.04977996227924787,0.010458935817568725,0.1850353892821031,3.717065678839217,1.0,0.007645174447380913,1.1659647857392355,0.7747632874804201,0.10912343470483005,0.14234116481829415,0.19756935939420883
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.05412356403954964,0.04795107732754186,0.00908727210378922,0.16789862724392818,3.5014568306162235,1.0,0.006491988899286612,1.144150164683779,0.755283208877235,0.0977258758451137,0.12598885105576968,0.17870497512375194
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04795107732754186,0.05412356403954964,0.00908727210378922,0.18951132300357568,3.501456830616223,1.0,0.006491988899286612,1.1670446026041439,0.7503864273573202,0.0977258758451137,0.1431347201567108,0.17870497512375194
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04395039149568498,0.05652397553866377,0.008630050865862719,0.19635890767230166,3.473904759901175,1.0,0.006145800012045925,1.1740017197585235,0.7448771303061686,0.09396390790292468,0.14821249137038178,0.17451919094434093
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05652397553866377,0.04395039149568498,0.008630050865862719,0.15267947421638017,3.473904759901175,1.0,0.006145800012045925,1.128321077339818,0.7548040123432026,0.09396390790292468,0.11372744861095194,0.17451919094434093
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.057038349431331084,0.05412356403954964,0.010458935817568725,0.18336673346693386,3.3879279149640356,1.0,0.007371817059411867,1.1582634148325515,0.7474687156068739,0.10385925085130532,0.13663853386531372,0.1883042748644067
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.05412356403954964,0.057038349431331084,0.010458935817568725,0.19324181626187958,3.387927914964035,1.0,0.007371817059411867,1.1688281192258239,0.7451653376917108,0.10385925085130532,0.14444221220280667,0.1883042748644067
"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.01583128536320512,0.1668857518431731,0.00885866148482597,0.5595667870036102,3.3529931754117013,1.0,0.006216645524343661,1.891579071634763,0.7130474691843692,0.05095332018408942,0.47134115882569577,0.30632448939221607
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.1668857518431731,0.01583128536320512,0.00885866148482597,0.053082191780821915,3.352993175411701,1.0,0.006216645524343661,1.039339112744825,0.8423322644820497,0.05095332018408942,0.037850122508074395,0.30632448939221607
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.1668857518431731,0.01691718580328056,0.009315882722752472,0.05582191780821918,3.2997165401703077,1.0,0.006492645450901341,1.0412048666864058,0.8365523298952758,0.053390108090402885,0.03957421637639736,0.30324879674194744
"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.01691718580328056,0.1668857518431731,0.009315882722752472,0.5506756756756757,3.2997165401703072,1.0,0.006492645450901341,1.8541490034166974,0.708936882325646,0.053390108090402885,0.4606690195031417,0.30324879674194744
frozenset({'FILIGRIS HEART WITH BUTTERFLY'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.017031491112762188,0.1668857518431731,0.009258730068011659,0.5436241610738255,3.257462995311207,1.0,0.006416416868648019,1.8255003378730472,0.7050201741559765,0.05301047120418847,0.4522049767653649,0.29955180656431
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'FILIGRIS HEART WITH BUTTERFLY'}),0.1668857518431731,0.017031491112762188,0.009258730068011659,0.055479452054794515,3.2574629953112066,1.0,0.006416416868648019,1.040706325580397,0.8318338461486342,0.05301047120418847,0.039114132949749386,0.29955180656431
frozenset({'ANTIQUE SILVER TEA GLASS ETCHED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.03737783620049151,0.07201234497342401,0.008744356175344345,0.23394495412844038,3.2486784622105724,1.0,0.006052690540514414,1.2113850826095425,0.7190594102629474,0.08688245315161841,0.17449866738839204,0.1776867627785059
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'ANTIQUE SILVER TEA GLASS ETCHED'}),0.07201234497342401,0.03737783620049151,0.008744356175344345,0.12142857142857143,3.2486784622105724,1.0,0.006052690540514414,1.0956675035116357,0.7458962645229307,0.08688245315161841,0.08731435696050076,0.1776867627785059
frozenset({'IVORY HANGING DECORATION  HEART'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.01691718580328056,0.1668857518431731,0.009144424758530034,0.5405405405405406,3.2389855609033695,1.0,0.006321187486678903,1.813248657753094,0.7031567932096972,0.05235602094240838,0.44850365904080663,0.2976675305442429
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'IVORY HANGING DECORATION  HEART'}),0.1668857518431731,0.01691718580328056,0.009144424758530034,0.05479452054794521,3.2389855609033695,1.0,0.006321187486678903,1.0400731222660944,0.8297317692254922,0.05235602094240838,0.038529139353956014,0.2976675305442429
"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.017888780933874377,0.1668857518431731,0.009544493341715723,0.5335463258785943,3.1970753643485494,1.0,0.006559110686008277,1.7860599977608689,0.6997314728085728,0.05446836268754077,0.4401083943128054,0.29536905335025604
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.1668857518431731,0.017888780933874377,0.009544493341715723,0.05719178082191781,3.1970753643485494,1.0,0.006559110686008277,1.0416871629760576,0.8248738168856771,0.05446836268754077,0.04001888902706564,0.29536905335025604
frozenset({'ZINC METAL HEART DECORATION'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.04343601760301766,0.07201234497342401,0.009944561924901412,0.22894736842105265,3.1792794486215543,1.0,0.0068166324410011865,1.20353347750887,0.7165890974570073,0.09425785482123511,0.1691132663215593,0.18352130325814536
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'ZINC METAL HEART DECORATION'}),0.07201234497342401,0.04343601760301766,0.009944561924901412,0.1380952380952381,3.1792794486215543,1.0,0.0068166324410011865,1.1098256149357253,0.7386556460022129,0.09425785482123511,0.0989575420297772,0.18352130325814536
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.053209121563696636,0.05600960164599646,0.009144424758530034,0.17185821697099893,3.0683706350424167,1.0,0.006164203055813985,1.1398898325130704,0.7119778461909936,0.09137635636778983,0.12272223904713739,0.16756176154672398
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.05600960164599646,0.053209121563696636,0.009144424758530034,0.163265306122449,3.0683706350424167,1.0,0.006164203055813985,1.131530562033631,0.7140900284555307,0.09137635636778983,0.11624128101077447,0.16756176154672398
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.031033891524261302,0.1668857518431731,0.01565982739898268,0.5046040515653775,3.023649688438154,1.0,0.010480713079336856,1.6817138912608065,0.6907092527741444,0.085920351207275,0.4053685319502922,0.2992198340018668
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.1668857518431731,0.031033891524261302,0.01565982739898268,0.09383561643835615,3.023649688438154,1.0,0.010480713079336856,1.0693050025507018,0.8033398279160902,0.085920351207275,0.06481312851373822,0.2992198340018668
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.05652397553866377,0.05412356403954964,0.009201577413270847,0.16279069767441862,3.0077601237690628,1.0,0.0061422984034340405,1.1297968540638714,0.7075184326214129,0.09070422535211269,0.11488512611536571,0.16640062866825472
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05412356403954964,0.05652397553866377,0.009201577413270847,0.1700105596620908,3.0077601237690623,1.0,0.0061422984034340405,1.1367325638230095,0.7057229175658178,0.09070422535211269,0.1202856047012117,0.16640062866825472
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05332342687317826,0.05652397553866377,0.009030119449048407,0.16934619506966772,2.9960064460404205,1.0,0.006016067372831153,1.1358233946095828,0.7037486359009473,0.08956916099773242,0.1195814377958551,0.1645517628533374
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05652397553866377,0.05332342687317826,0.009030119449048407,0.15975733063700706,2.9960064460404205,1.0,0.006016067372831153,1.1266704342026794,0.7061359586299546,0.08956916099773242,0.11242900351097034,0.1645517628533374
"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.020117734468766073,0.1668857518431731,0.009944561924901412,0.4943181818181819,2.9620154887920305,1.0,0.006587198682700067,1.6475068278157476,0.6759914589220409,0.05616526791478373,0.39302224238682365,0.2769536114570361
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.1668857518431731,0.020117734468766073,0.009944561924901412,0.05958904109589041,2.96201548879203,1.0,0.006587198682700067,1.04197240180306,0.7950794788515052,0.05616526791478373,0.04028168282617641,0.2769536114570361
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.05841001314511059,0.07075498656912614,0.012059210150311483,0.20645792563600784,2.9179275645018006,1.0,0.007926410454726703,1.1710091291323712,0.6980649986695339,0.10297706198145437,0.1460356925304895,0.18844705651751925
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.07075498656912614,0.05841001314511059,0.012059210150311483,0.1704361873990307,2.9179275645018006,1.0,0.007926410454726703,1.1350422626352026,0.7073387571855938,0.10297706198145437,0.11897553692994477,0.18844705651751925
frozenset({'HANGING METAL HEART LANTERN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.020574955706692575,0.1668857518431731,0.010001714579642225,0.48611111111111116,2.9128377092846276,1.0,0.00656804762739085,1.6211952937105822,0.6704874165339825,0.05636070853462158,0.3831711676690068,0.2730213089802131
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HANGING METAL HEART LANTERN'}),0.1668857518431731,0.020574955706692575,0.010001714579642225,0.05993150684931507,2.9128377092846276,1.0,0.00656804762739085,1.0418656208875985,0.7882378306333853,0.05636070853462158,0.04018332119638594,0.2730213089802131
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'HEART OF WICKER LARGE'}),0.053209121563696636,0.05629536491970052,0.008630050865862719,0.1621911922663802,2.8810754224211723,1.0,0.005634623950377711,1.1263961734099472,0.6896004183147002,0.08555240793201133,0.1122128931131816,0.1577453423260835
frozenset({'HEART OF WICKER LARGE'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.05629536491970052,0.053209121563696636,0.008630050865862719,0.1532994923857868,2.8810754224211723,1.0,0.005634623950377711,1.1182122485129002,0.6918556522408748,0.08555240793201133,0.10571539407666977,0.1577453423260835
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04532205520946448,0.1668857518431731,0.021660856146768017,0.47793190416141235,2.863826892846655,1.0,0.014097250888058736,1.5957961323390426,0.6817135421405393,0.11367726454709058,0.37335353825288,0.3038632123546788
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.1668857518431731,0.04532205520946448,0.021660856146768017,0.1297945205479452,2.863826892846655,1.0,0.014097250888058736,1.097071860995027,0.7811856354473189,0.11367726454709058,0.08848268235317275,0.3038632123546788
frozenset({'HEART OF WICKER LARGE'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.05629536491970052,0.054066411384808825,0.008630050865862719,0.1532994923857868,2.8353924083235853,1.0,0.005586362507056256,1.1171997419495963,0.6859297993993532,0.0848314606741573,0.10490491319401314,0.15645947135145577
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART OF WICKER LARGE'}),0.054066411384808825,0.05629536491970052,0.008630050865862719,0.1596194503171247,2.835392408323585,1.0,0.005586362507056256,1.122949163252784,0.6843135065967084,0.0848314606741573,0.10948773753626036,0.15645947135145577
frozenset({'CREAM HEART CARD HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03800651540264045,0.1668857518431731,0.017945933588615192,0.4721804511278196,2.8293634771861162,1.0,0.011603187690706401,1.5784073362515383,0.6721081016444262,0.09599510852950169,0.36644997965174314,0.28985734885158104
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CREAM HEART CARD HOLDER'}),0.1668857518431731,0.03800651540264045,0.017945933588615192,0.10753424657534247,2.829363477186116,1.0,0.011603187690706401,1.0779052091420913,0.7760803709185005,0.09599510852950169,0.07227463832751706,0.28985734885158104
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'METAL 4 HOOK HANGER FRENCH CHATEAU'}),0.1668857518431731,0.02148939818254558,0.01011601988912385,0.060616438356164384,2.820760164675022,1.0,0.006529745516772413,1.0416518254855875,0.7747864544757258,0.05674895799935877,0.03998632217264226,0.2656805596036141
frozenset({'METAL 4 HOOK HANGER FRENCH CHATEAU'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.02148939818254558,0.1668857518431731,0.01011601988912385,0.4707446808510638,2.8207601646750216,1.0,0.006529745516772413,1.5741254136028486,0.6596613601362453,0.05674895799935877,0.36472660223990283,0.2656805596036141
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03291992913070812,0.1668857518431731,0.015488369434760245,0.47048611111111116,2.8192107829147646,1.0,0.009994502311158044,1.573356744060106,0.6672568486810098,0.08403100775193799,0.3644162369562401,0.2816471651445967
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.1668857518431731,0.03291992913070812,0.015488369434760245,0.0928082191780822,2.8192107829147646,1.0,0.009994502311158044,1.0660150271567885,0.7745525922021929,0.08403100775193799,0.06192691986046358,0.2816471651445967
frozenset({'HEART IVORY TRELLIS LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.026633137109218722,0.1668857518431731,0.012287820769274732,0.4613733905579399,2.764606237874067,1.0,0.007843129658860451,1.5467380065381726,0.6557495019342294,0.06780195521917376,0.3534780966311501,0.26750176377212065
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART IVORY TRELLIS LARGE'}),0.1668857518431731,0.026633137109218722,0.012287820769274732,0.07363013698630137,2.764606237874067,1.0,0.007843129658860451,1.050732436096518,0.766143223395888,0.06780195521917376,0.048282925656116214,0.26750176377212065
frozenset({'HEART FILIGREE DOVE LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.023318283134251588,0.1668857518431731,0.01074469909127279,0.46078431372549017,2.761076416868117,1.0,0.00685320987872123,1.545048242036297,0.653050425619068,0.05987261146496815,0.35277101853981624,0.26258393768466287
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART FILIGREE DOVE LARGE'}),0.1668857518431731,0.023318283134251588,0.01074469909127279,0.06438356164383562,2.761076416868117,1.0,0.00685320987872123,1.0438911468696872,0.7655881678949205,0.05987261146496815,0.04204571233437835,0.26258393768466287
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CREAM CUPID HEARTS COAT HANGER'}),0.1668857518431731,0.02806195347773904,0.012516431388237983,0.075,2.6726578411405297,1.0,0.007833291183917356,1.0507438340781199,0.7512062381377054,0.06860902255639098,0.04829324944137362,0.26051425661914457
frozenset({'CREAM CUPID HEARTS COAT HANGER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.02806195347773904,0.1668857518431731,0.012516431388237983,0.4460285132382892,2.6726578411405293,1.0,0.007833291183917356,1.503893734724272,0.6439099925516483,0.06860902255639098,0.335059401531889,0.26051425661914457
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05600960164599646,0.1668857518431731,0.024918557466994343,0.4448979591836735,2.6658834218618956,1.0,0.015571352985865598,1.5008308146942837,0.6619662921660363,0.12586605080831412,0.3337023799023623,0.2971065138384121
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.1668857518431731,0.05600960164599646,0.024918557466994343,0.14931506849315068,2.665883421861895,1.0,0.015571352985865598,1.109682754908893,0.7500649823493464,0.12586605080831412,0.09884154225492871,0.2971065138384121
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.06498256844030405,0.05600960164599646,0.009658798651197347,0.14863676341248902,2.653772907579919,1.0,0.006019150878922216,1.1087986393889484,0.6664881150446318,0.08675564681724846,0.09812299142872921,0.16054287150216287
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'HOME BUILDING BLOCK WORD'}),0.05600960164599646,0.06498256844030405,0.009658798651197347,0.17244897959183672,2.6537729075799183,1.0,0.006019150878922216,1.1298607680992627,0.6601529068311544,0.08675564681724846,0.11493519534953345,0.16054287150216287
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.06498256844030405,0.07201234497342401,0.01223066811453392,0.18821459982409852,2.6136435342240096,1.0,0.00755112097875161,1.1431440560836585,0.660300367890684,0.09803023362345399,0.12521961280545987,0.1790279348326842
